1.1. Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,1.2. Require net zero emissions for construction of City-owned buildings.,1.3. Support building owners to use low-carbon materials for new construction.,1.4. Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"1.5. Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",1.6. Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,2. Why did you choose these actions as highest priority?,"3. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?",4.1. Produce renewable natural gas from waste.,4.2. Increase installation of rooftop and ground mount solar panels.,4.3. Support district energy system owners and developers with the implementation of low-carbon energy solutions.,4.4. Accelerate investment in energy storage.,4.5. Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,5. Why did you choose these actions as highest priority?,"6. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?",7.1. Increase uptake of electric vehicles through incentives.,7.2. Increase electric vehicle charging in public spaces and on private property.,7.3. Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,7.4. Expand bike and pedestrian infrastructure and priority zones.,7.5. Expand public transit and accelerate implementation of bus rapid transit.,7.6. Continue electrification of the TTC fleet.,8. Why did you choose these actions as highest priority?,"9. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?",10.1. Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"10.2. Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","10.3. Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",11. Why did you choose these actions as highest priority?,"12. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?","13.1. Increase tree canopy cover, biodiversity and enhance greenspaces.","13.2. Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",13.3. Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,13.4. Focus outreach on equity-seeking groups to lead and implement local climate action.,13.5. Work with Indigenous communities to share knowledge.,13.6. Focus on youth engagement and leadership.,13.7. Establish a Climate Advisory Group.,14. Why did you choose these actions as highest priority?,"15. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?","16. What do you think is needed to support and encourage uptake of these net zero climate actions in your community?Examples may include: education, outreach, incentives, funding, enforcement, infrastructure, regulation, communications, etc.View the TransformTO Net Zero Strategy and Climate Actions Backgrounder",17. What is your age?,18. Please provide the first 3 digits of your postal code (e.g. M5H),18. Please provide the first 3 digits of your postal code (e.g. M5H) - other,19. What is your ethnic or cultural background?,19. What is your ethnic or cultural background? - other,"20.1. Arab, Middle Eastern or West Asian (examples: Afghan, Armenian, Iranian, Lebanese, Persian, Turkish)","20.2. Black (examples: African, African-Canadian, Afro-Caribbean)","20.3. East Asian (examples: Chinese, Japanese, Korean)","20.4. First Nations (status, non-status, treaty or non-treaty), Inuit or Métis","20.5. Latin American (examples: Brazilian, Colombian, Cuban, Mexican, Peruvian)","20.6. South Asian or Indo-Caribbean (examples: Indian, Indo- Guyanese, Indo-Trinidadian, Pakistani, Sri Lankan)","20.7. Southeast Asian (examples: Filipino, Malaysian, Singaporean, Thai, Vietnamese)","20.8. White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)","20.9. Not listed, please describe:","21. Gender identity is the gender that people identify with or how they perceive themselves, which may be different from their birth-assigned sex.What best describes your gender?","21. Gender identity is the gender that people identify with or how they perceive themselves, which may be different from their birth-assigned sex.What best describes your gender? - other",22. What best describes your current housing situation?Please select&nbsp;one&nbsp;only.,22. What best describes your current housing situation?Please select&nbsp;one&nbsp;only. - other,23. What was your total household income before taxes last year? Your best estimate is fine.
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,,Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,"At this point in the emergency, we need to focus less on incentives and more on requirements. E.g. you can no longer purchase a gas furnace after x date. City of Vancouver has done a great job of this, let's follow their example.",I think it is hard for people to make the right choices when the 'bad' choices are cheaper and contractors are poorly educated about the options. Setting hard requirements is needed at this point to force the change.,,,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,Accelerate investment in energy storage.,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,"Climate action should focus on system-wide efforts, not individuals. Rather than each person having to make a choice (e.g. install solar panels), make clean energy the default so it doesn't have to be an active choice.",,,Increase electric vehicle charging in public spaces and on private property.,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,,Expand public transit and accelerate implementation of bus rapid transit.,,"Again, we need system-wide solutions that make 'green' choices the default, or embed it into the way things work (e.g. delivery). It wasn't an option but if the city has the authority to set targets for selling electric vehicles to push dealerships to make changes, they should consider that as well. Note that personally as someone who uses bike and walking infrastructure a lot, those are also important to me, but I chose to emphasize these other items for highest impact.","Personally I have no interest in owning any vehicle, so top notch public transit and bike lanes is the key and it makes it challenging to get around if these are not in place.",Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,,,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,Work with Indigenous communities to share knowledge.,,Establish a Climate Advisory Group.,"Climate issues are so intertwined with other areas, so need to be considered across the board for us to make progress, not just in a siloed way. For the climate advisory group and Indigenous knowledge, it can be hard for a government to stay on track with the big picture in the face of smaller priorities and opinions, so these could help. Obviously there is a ton of Indigenous knowledge we ignore that would be very helpful. Lastly, it has been well established that low income folks suffer more in heat waves due to lack of greenspace, so important to take an equitable approach there to save lives & health.",,"#1 goal should be to make climate-positive decisions the default. Embed it into the system so no active choice is needed. (Examples include building codes, clean energy generation, etc.) Set mandatory requirements to force the change to happen. (Examples include building codes, % sales of electric vehicles, stop allowing installation of natural gas appliances/infrastructure). Often climate action is framed as a personal choice, but to achieve the scale of transformation required, that is not sufficient and would be missing the potential the city has to create change. #2 is when it comes to areas where individuals do have a choice about making change, be clear about what choices will help the climate and make it easier to make these choices. E.g. when replacing your furnace, you should choose an air source heat pump (or x other option) instead of a natural gas furnace. So many people do know climate change is an issue and want to do something, but don't know how. Personally I had to go out of my way to learn about heat pumps (as one example) and would have had trouble even finding someone to sell it to me if I hadn't received expert support in the process. It shouldn't be so hard!",30-54,3 digits of your postal code:,M1L,Ethnic or cultural backgound:,Canadian,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$100,000 - $149,999"
,,Support building owners to use low-carbon materials for new construction.,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,,,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,,Accelerate investment in energy storage.,,,,Increase uptake of electric vehicles through incentives.,Increase electric vehicle charging in public spaces and on private property.,,Expand bike and pedestrian infrastructure and priority zones.,,,,,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",,,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,Work with Indigenous communities to share knowledge.,,Establish a Climate Advisory Group.,,,"Education, funding, enforcement",30-54,3 digits of your postal code:,M6h,Ethnic or cultural backgound:,British and Irish,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Renting,,"$50,000 - $69,999"
,Require net zero emissions for construction of City-owned buildings.,Support building owners to use low-carbon materials for new construction.,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,,,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,,Accelerate investment in energy storage.,,,,Increase uptake of electric vehicles through incentives.,Increase electric vehicle charging in public spaces and on private property.,,,,Continue electrification of the TTC fleet.,,,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",,,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,Work with Indigenous communities to share knowledge.,Focus on youth engagement and leadership.,,,,,30-54,"No fixed address, don't know, or prefer not to answer",,Prefer not to answer.,,,,,,,"South Asian or Indo-Caribbean (examples: Indian, Indo- Guyanese, Indo-Trinidadian, Pakistani, Sri Lankan)",,,,Prefer not to answer,,Home owner,,"$100,000 - $149,999"
,,Support building owners to use low-carbon materials for new construction.,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,"Likely all are important, but these ones seem to get us to net zero faster.",I'm not sure. I live in condo which uses mainly electricity for heating.,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,"We have some control over our organic waste recycling practices. Other levels of government are critical in supporting the City to get to net zero. We need more solar energy. Other levels of government are interested in small nuclear reactors, which doesn't seem like a good way to go.",I'm starting to work with my condo now to begin organic waste recycling. We use a private contractor. It might be challenging to get the Board and the residents on board. Would help if the City were to require it.,Increase uptake of electric vehicles through incentives.,Increase electric vehicle charging in public spaces and on private property.,,,Expand public transit and accelerate implementation of bus rapid transit.,,"Since 73% of emissions come from private vehicles, incentivizing their uptake and expanding public transit seem the best ways to reduce emissions.","None are challenging for me, but cost of EVs is a big factor for many.",,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",We need to see more waste diverted from landfills and move away from a throw-away economy.,Getting my condo to agree to recycle organic waste. City should mandate it for all buildings.,"Increase tree canopy cover, biodiversity and enhance greenspaces.","Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,,I support them all but the first three are about what we need to do and the last 4 are about how to do them. We need to do them all.,None would be challenging.,"education, communication, incentives and regulation. Funding is also critical.",65-74,3 digits of your postal code:,M4W,Ethnic or cultural backgound:,Caucasian,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$150,000 or more"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,,,"Progress is made by putting in place standards that are mandatory, relying on individual action is not as effective",Requirements to report on and limit greenhouse gas emissions (as our house is an older building with limited options),,,,Accelerate investment in energy storage.,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,"Energy generation needs to be done as part of a big picture, energy storage is key in effectively using renewable resources","Energy storage, still a long way to go before widespread adoption and larger scale solutions",,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,We need to have less cars and reduce congestion. Freight and last mile delivery can deliver faster results than personal vehicles,Bike and pedestrian infrastructure. As I get older I'm more afraid to ride my bike in Toronto due to the lack of infrastructure and car orientation,,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.","Hoping to eliminate garbage is a mirage, we need to focus on achievable targets while educating residents on longer term goals","Reduce city-wide material consumption - not sure what this really entails, if it means that everyone should stop buying goods then I don't see that as being realistic",,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,,Climate is already impacting city planning and budgeting and this needs to continue and be widespread,"Increase tree canopy, this is only realistic in some areas and needs to be allowed for in development plans not addressed as an afterthought","Prioritize alternatives to personal vehicles within Toronto and especially downtown. Make it cost more to drive to downtown Toronto. Make last-mile delivery and freight services achieve net zero in their operations and penalize them for misuse of transportation resources (especially pet peeve of delivery vehicles parked in bicycle lanes). A lot depends on the provincial government, and a lot of focus/emphasis needs to be placed on lobbying and working with the provincial government. Shutting down the coal burning plants was a huge win and we need the provincial government to step up and make it happen.",65-74,3 digits of your postal code:,M4G,Ethnic or cultural backgound:,England,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Home owner,,Prefer not to answer
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,"It’s important to work on the biggest problem areas, the average homeowner isn’t aware of the greenhouse gas emissions produced on the daily.",The requirements to limit greenhouse gas emissions from homes and buildings. The average homeowner doesn’t have the ability to limit the emissions will be challenging.,,Increase installation of rooftop and ground mount solar panels.,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,These are the heavy hitters.,Mounting solar panels to prexisting buildings. The funding is the most difficult.,,Increase electric vehicle charging in public spaces and on private property.,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,,Expand public transit and accelerate implementation of bus rapid transit.,,These are the heavy hitters for me.,Expanding and developing more subway transit lines.,Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,"Again, these are the heavy hitters.",City wide material consumption and increase circularity,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,,,Establish a Climate Advisory Group.,Heavy hitters,My second option,"Outreach, funding, infrastructure, communication and enforcement",,"No fixed address, don't know, or prefer not to answer",,Prefer not to answer.,,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,Prefer not to answer
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,The key actions are regulations and support for retrofit (this will need to be scalable - not building by building) and upgrade /modernization of building codes to make zero-carbon buildings across Ontario and Canada consistent - to reduce cost and encourage manufacturing,Both - both retrofit and New building standards,,,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,Accelerate investment in energy storage.,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,District energy systems could take huge advantage of the heat sink which is Lake Ontatio - lets use that; Working with the province and federally to improve storage is for sure a win; Canada and Ontario-wide policies will be critical to success,Working with other levels of government,,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,These are actions that make sense for the city to focus on - they are within the city's purvue,Realisticly - both electrification - and the modular transport required by this are hard,,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",Waste reduction is a key. If packaging is not recyclable - it should be taxed big time. If packaging is excessive - ditto. If packaging is reusable - then some sort of tax credit,Dealing with the packaging mess,,,,,,,Establish a Climate Advisory Group.,We need hard headed science based thinking to deal with this crises --- BUT -- we need to build to build consensues - so 'establich climate advisory group' AND 'Work with the entire community to establish the critical importance of this effort',Both are tough - people do not always want to believe the science; reaching out to the entire community is harder than an appeal to special interest groups.,"Education, Outreach, Creation of social nuclie around which people can start to work together, a truley integrated approach from the city, province, and federally",55-64,3 digits of your postal code:,M8V,Ethnic or cultural backgound:,Canadian,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Home owner,,"$150,000 or more"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,Because we need a combination of retrofits and new building incentives to build a viable low carbon building industry.,Retrofits are expensive and confusing. Homeowners need authoritative information on what and how it’s done,Produce renewable natural gas from waste.,,,Accelerate investment in energy storage.,,Renewable natural gas is a good transition fuel until our furnaces can be switched to electricity.,Switching from furnaces to heat pumps is a big leap of faith for homeowners who worry about increased electricity bills and the fact that the heat pump won’t be effective all winter,Increase uptake of electric vehicles through incentives.,Increase electric vehicle charging in public spaces and on private property.,,,Expand public transit and accelerate implementation of bus rapid transit.,,"Public transit isn’t good enough to convince most people to ditch their car. Better transit is the long term goal. Electric car infrastructure can help people switch off their gas cars, but that will happen anyway. The city should focus on transit",To get to a European city level of transit will take toronto many decades,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,Circular economy is an important way to get out of a consume and throw out mindset.,Calculating emissions and setting reduction targets requires huge amounts of resources and doesn’t fet us closer to our goal,"Increase tree canopy cover, biodiversity and enhance greenspaces.","Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,,There are too many heat islands in the city and too many city trees are poorly cared for and die,None - the city should encourage residents to adopt young trees to help water them,"The city should lead by example, making big visible zero emission policy decisions all while helping residents lower their own emissions. Scarce resources should be spent on actual reductions by the city and not on vague programs “encouraging” the private sector to reduce their emissions.",30-54,3 digits of your postal code:,M4J,Ethnic or cultural backgound:,Jewish,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Home owner,,"$100,000 - $149,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,Short term gains should also lead to long term gains.,Retrofits can be confusing. Too many moving parts. (I am trying to get solar panels on my home now),,Increase installation of rooftop and ground mount solar panels.,,Accelerate investment in energy storage.,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,I don’t understand #2 as I don’t know who “district energy system owners are”. So I didn’t pick it!,Could be working with other levels of govt if that level is the climate crisis denying Conservatives.,,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,"More work needs to be done on electric vehicles before they can take over, or so I understand.",Probably enough charging stations.,Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,"We are sorely lacking in 2nd hand stores that are non-profit, as well as support for organizations like the Toronto Tool Library.","Changing from a “Buy new” mentality is hard, and also has retail impacts.",,,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,,,Establish a Climate Advisory Group.,"We will, I am sure, work with Indigenous communities anyway. We are already increasing tree canopy ( which is needed everywhere.)",Allowing a Climate Advisory Group to make a difference.,"Better communication. Make all this the norm. Position it as “You will be glad to hear we are doing this things.” But also sell the benefits to the “What’s in it for me” doubters. And improve the systems. It is discouraging to recycle but hear that much of it * isn’t * recycled, for instance.",65-74,3 digits of your postal code:,M4C,Ethnic or cultural backgound:,European,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$50,000 - $69,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,Support building owners to use low-carbon materials for new construction.,,,,,,,Increase installation of rooftop and ground mount solar panels.,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,,,,,,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,"Transportation and housing are our biggest contributors to climate change, and are choices we get locked into for a long time. Once we build an inefficient building, it remains that way for a century. When Scarborough RT goes down and if a suitable bridge to subway service is unavailable, it will lead many to drive, a choice away from transit they may never unmake. We must do all we can to make doing the right thing - walking, biking, transit - the easy thing.",,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",,,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",,,,,Establish a Climate Advisory Group.,,,,30-54,3 digits of your postal code:,M4k,Ethnic or cultural backgound:,British,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Renting,,"$100,000 - $149,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,I feel like they will create change the fastest. I think all of the condo developments should be required to build net zero buildings.,,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,,,,,Increase uptake of electric vehicles through incentives.,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,,Expand public transit and accelerate implementation of bus rapid transit.,,"These move the lost people. TTC needs to be electric and more affordable, we need to rely less on the car",,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.","Too much waste in plastics, takeout and food. We could have big wind here with serious change",,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,,,,The climate crises is real,,"Incentives yes, many people won’t take action without it. I want more businesses like suppli.ca to receive support and become widespread. Developers should be mandated to provide net zero buildings and green space.",30-54,3 digits of your postal code:,M4c,Ethnic or cultural backgound:,White,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$100,000 - $149,999"
,,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,Supports homeowners and creates jobs,2nd,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,,Accelerate investment in energy storage.,,Renewable energy is the future,Last,,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,Accessible changes for low/middle income,2nd,,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",Easily accessible for people,,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",,Focus outreach on equity-seeking groups to lead and implement local climate action.,Work with Indigenous communities to share knowledge.,Focus on youth engagement and leadership.,,Inclusion of key people,3rd,Education and incentives,30-54,3 digits of your postal code:,M4E,Prefer not to answer.,,,,,,,,"Southeast Asian (examples: Filipino, Malaysian, Singaporean, Thai, Vietnamese)",,,Woman,,Home owner,,"$100,000 - $149,999"
,,,,,Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,OR! Maybe demand more from industry where majority of green house gasses are produced as opposed to the public who don’t have large pockets to fight or subsidize this!,"It’s already so expensive. Can’t stay in TO if the city keeps making it difficult to be here (between crime rates, traffic co featuring made worse with bike lanes - do t know who is grocery shopping by bike with 3 kids!!, double the land transfer taxes, etc, etc.... non stop $$& from the individual...",,,,Accelerate investment in energy storage.,,,"Solar panels - very costly and lots of safety concerns for those unfamiliar (I work in renewable energy, including large solar farms)",,,,,Expand public transit and accelerate implementation of bus rapid transit.,,,"Bike lanes. I can barely get to where I need to go now. My doctors trip use to be 5 min. Y car and now it’s pushing 20 because of traffic congestion. I can’t pack up all the kids and take a bike everywhere!! Doubly so when someone is ill. It’s impossible to move in parts of the city right now (e.g., Danforth)",,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,"Because industry could be producing much less waste. I used to work for a real estate developer and the truck loads of drywall, pallets of tiles, etc that were left outside to rot and/or thrown away was disgusting.",Please don’t put the sole ownership onto the general population.,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,Work with Indigenous communities to share knowledge.,Focus on youth engagement and leadership.,,,,"Less interruption to the individual public. We are tired and hurting already from Covid, poorly planned infrastructure changes (bike lanes causing major congestion), etc. We are tired and spent.",30-54,3 digits of your postal code:,M4c,Prefer not to answer.,,,,,,,,,,Prefer not to answer,Prefer not to answer,,Home owner,,Prefer not to answer
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,"I think the building industry will respond to demand for low emissions technology, so I'd think the City should focus on building demand.","I rent, so I can't make decisions about my home's emissions",,Increase installation of rooftop and ground mount solar panels.,,Accelerate investment in energy storage.,,,,,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,Cars are not the long-term solution in a city as populous as Toronto.,,Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,,,"Increase tree canopy cover, biodiversity and enhance greenspaces.","Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",,,,,,,,"For me to get rid of my car, I need safe/pleasant walkable access to groceries, to reliably be able to get out to and from everywhere in the GTA on public transport, and easy access to rent-a-car solutions for leisure trips. To reduce waste, I need a better solution to take out containers that's convenient and easy to use - it's our biggest trash item in our household. So, infrastructure and services is what I think people like me need. And please plant more trees!",25-29,3 digits of your postal code:,M4K,Ethnic or cultural backgound:,Canadian,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Renting,,"$100,000 - $149,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,,,,Increase installation of rooftop and ground mount solar panels.,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,,,,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,,,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,,,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,Establish a Climate Advisory Group.,,,,30-54,3 digits of your postal code:,M4L,,,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Home owner,,"$150,000 or more"
